n,x_q31_in,y_float,y_fixed,err
1708,-4.9454684742e-01,-4.9454684742e-01,-4.9454684742e-01,0.0000000000e+00
1709,-4.9431722099e-01,-4.9431722099e-01,-4.9431722099e-01,0.0000000000e+00
1710,-4.9408286391e-01,-4.9408286391e-01,-4.9408286391e-01,0.0000000000e+00
1711,-4.9384377711e-01,-4.9384377711e-01,-4.9384377711e-01,0.0000000000e+00
1712,-4.9359996151e-01,-4.9359996151e-01,-4.9359996151e-01,0.0000000000e+00
1713,-4.9335141806e-01,-4.9335141806e-01,-4.9335141806e-01,0.0000000000e+00
1714,-4.9309814768e-01,-4.9309814768e-01,-4.9309814768e-01,0.0000000000e+00
1715,-4.9284015130e-01,-4.9284015130e-01,-4.9284015130e-01,0.0000000000e+00
1716,-4.9257743033e-01,-4.9257743033e-01,-4.9257743033e-01,0.0000000000e+00
1717,-4.9230998568e-01,-4.9230998568e-01,-4.9230998568e-01,0.0000000000e+00
1718,-4.9203781877e-01,-4.9203781877e-01,-4.9203781877e-01,0.0000000000e+00
1719,-4.9176093051e-01,-4.9176093051e-01,-4.9176093051e-01,0.0000000000e+00
1720,-4.9147932278e-01,-4.9147932278e-01,-4.9147932278e-01,0.0000000000e+00
1721,-4.9119299604e-01,-4.9119299604e-01,-4.9119299604e-01,0.0000000000e+00
1722,-4.9090195214e-01,-4.9090195214e-01,-4.9090195214e-01,0.0000000000e+00
1723,-4.9060619297e-01,-4.9060619297e-01,-4.9060619297e-01,0.0000000000e+00
1724,-4.9030571897e-01,-4.9030571897e-01,-4.9030571897e-01,0.0000000000e+00
1725,-4.9000053247e-01,-4.9000053247e-01,-4.9000053247e-01,0.0000000000e+00
1726,-4.8969063489e-01,-4.8969063489e-01,-4.8969063489e-01,0.0000000000e+00
1727,-4.8937602760e-01,-4.8937602760e-01,-4.8937602760e-01,0.0000000000e+00
1728,-4.8905671202e-01,-4.8905671202e-01,-4.8905671202e-01,0.0000000000e+00
1729,-4.8873269092e-01,-4.8873269092e-01,-4.8873269092e-01,0.0000000000e+00
1730,-4.8840396479e-01,-4.8840396479e-01,-4.8840396479e-01,0.0000000000e+00
1731,-4.8807053594e-01,-4.8807053594e-01,-4.8807053594e-01,0.0000000000e+00
1732,-4.8773240624e-01,-4.8773240624e-01,-4.8773240624e-01,0.0000000000e+00
1733,-4.8738957755e-01,-4.8738957755e-01,-4.8738957755e-01,0.0000000000e+00
1734,-4.8704205221e-01,-4.8704205221e-01,-4.8704205221e-01,0.0000000000e+00
1735,-4.8668983113e-01,-4.8668983113e-01,-4.8668983113e-01,0.0000000000e+00
1736,-4.8633291759e-01,-4.8633291759e-01,-4.8633291759e-01,0.0000000000e+00
1737,-4.8597131250e-01,-4.8597131250e-01,-4.8597131250e-01,0.0000000000e+00
1738,-4.8560501914e-01,-4.8560501914e-01,-4.8560501914e-01,0.0000000000e+00
1739,-4.8523403844e-01,-4.8523403844e-01,-4.8523403844e-01,0.0000000000e+00
1740,-4.8485837365e-01,-4.8485837365e-01,-4.8485837365e-01,0.0000000000e+00
1741,-4.8447802616e-01,-4.8447802616e-01,-4.8447802616e-01,0.0000000000e+00
1742,-4.8409299925e-01,-4.8409299925e-01,-4.8409299925e-01,0.0000000000e+00
1743,-4.8370329430e-01,-4.8370329430e-01,-4.8370329430e-01,0.0000000000e+00
1744,-4.8330891458e-01,-4.8330891458e-01,-4.8330891458e-01,0.0000000000e+00
1745,-4.8290986149e-01,-4.8290986149e-01,-4.8290986149e-01,0.0000000000e+00
1746,-4.8250613874e-01,-4.8250613874e-01,-4.8250613874e-01,0.0000000000e+00
1747,-4.8209774774e-01,-4.8209774774e-01,-4.8209774774e-01,0.0000000000e+00
1748,-4.8168469174e-01,-4.8168469174e-01,-4.8168469174e-01,0.0000000000e+00
1749,-4.8126697307e-01,-4.8126697307e-01,-4.8126697307e-01,0.0000000000e+00
1750,-4.8084459454e-01,-4.8084459454e-01,-4.8084459454e-01,0.0000000000e+00
1751,-4.8041755892e-01,-4.8041755892e-01,-4.8041755892e-01,0.0000000000e+00
1752,-4.7998586856e-01,-4.7998586856e-01,-4.7998586856e-01,0.0000000000e+00
1753,-4.7954952717e-01,-4.7954952717e-01,-4.7954952717e-01,0.0000000000e+00
1754,-4.7910853662e-01,-4.7910853662e-01,-4.7910853662e-01,0.0000000000e+00
1755,-4.7866290016e-01,-4.7866290016e-01,-4.7866290016e-01,0.0000000000e+00
1756,-4.7821262106e-01,-4.7821262106e-01,-4.7821262106e-01,0.0000000000e+00
1757,-4.7775770212e-01,-4.7775770212e-01,-4.7775770212e-01,0.0000000000e+00
1758,-4.7729814611e-01,-4.7729814611e-01,-4.7729814611e-01,0.0000000000e+00
1759,-4.7683395632e-01,-4.7683395632e-01,-4.7683395632e-01,0.0000000000e+00
1760,-4.7636513598e-01,-4.7636513598e-01,-4.7636513598e-01,0.0000000000e+00
1761,-4.7589168791e-01,-4.7589168791e-01,-4.7589168791e-01,0.0000000000e+00
1762,-4.7541361628e-01,-4.7541361628e-01,-4.7541361628e-01,0.0000000000e+00
1763,-4.7493092297e-01,-4.7493092297e-01,-4.7493092297e-01,0.0000000000e+00
1764,-4.7444361215e-01,-4.7444361215e-01,-4.7444361215e-01,0.0000000000e+00
1765,-4.7395168757e-01,-4.7395168757e-01,-4.7395168757e-01,0.0000000000e+00
1766,-4.7345515154e-01,-4.7345515154e-01,-4.7345515154e-01,0.0000000000e+00
1767,-4.7295400826e-01,-4.7295400826e-01,-4.7295400826e-01,0.0000000000e+00
1768,-4.7244826145e-01,-4.7244826145e-01,-4.7244826145e-01,0.0000000000e+00
1769,-4.7193791391e-01,-4.7193791391e-01,-4.7193791391e-01,0.0000000000e+00
1770,-4.7142296983e-01,-4.7142296983e-01,-4.7142296983e-01,0.0000000000e+00
1771,-4.7090343246e-01,-4.7090343246e-01,-4.7090343246e-01,0.0000000000e+00
1772,-4.7037930600e-01,-4.7037930600e-01,-4.7037930600e-01,0.0000000000e+00
1773,-4.6985059325e-01,-4.6985059325e-01,-4.6985059325e-01,0.0000000000e+00
1774,-4.6931729931e-01,-4.6931729931e-01,-4.6931729931e-01,0.0000000000e+00
1775,-4.6877942700e-01,-4.6877942700e-01,-4.6877942700e-01,0.0000000000e+00
1776,-4.6823698049e-01,-4.6823698049e-01,-4.6823698049e-01,0.0000000000e+00
1777,-4.6768996352e-01,-4.6768996352e-01,-4.6768996352e-01,0.0000000000e+00
1778,-4.6713838074e-01,-4.6713838074e-01,-4.6713838074e-01,0.0000000000e+00
1779,-4.6658223541e-01,-4.6658223541e-01,-4.6658223541e-01,0.0000000000e+00
1780,-4.6602153173e-01,-4.6602153173e-01,-4.6602153173e-01,0.0000000000e+00
1781,-4.6545627434e-01,-4.6545627434e-01,-4.6545627434e-01,0.0000000000e+00
1782,-4.6488646651e-01,-4.6488646651e-01,-4.6488646651e-01,0.0000000000e+00
1783,-4.6431211336e-01,-4.6431211336e-01,-4.6431211336e-01,0.0000000000e+00
1784,-4.6373321861e-01,-4.6373321861e-01,-4.6373321861e-01,0.0000000000e+00
1785,-4.6314978646e-01,-4.6314978646e-01,-4.6314978646e-01,0.0000000000e+00
1786,-4.6256182157e-01,-4.6256182157e-01,-4.6256182157e-01,0.0000000000e+00
1787,-4.6196932811e-01,-4.6196932811e-01,-4.6196932811e-01,0.0000000000e+00
1788,-4.6137231076e-01,-4.6137231076e-01,-4.6137231076e-01,0.0000000000e+00
1789,-4.6077077370e-01,-4.6077077370e-01,-4.6077077370e-01,0.0000000000e+00
1790,-4.6016472159e-01,-4.6016472159e-01,-4.6016472159e-01,0.0000000000e+00
1791,-4.5955415908e-01,-4.5955415908e-01,-4.5955415908e-01,0.0000000000e+00
1792,-4.5893909037e-01,-4.5893909037e-01,-4.5893909037e-01,0.0000000000e+00
1793,-4.5831952104e-01,-4.5831952104e-01,-4.5831952104e-01,0.0000000000e+00
1794,-4.5769545482e-01,-4.5769545482e-01,-4.5769545482e-01,0.0000000000e+00
1795,-4.5706689684e-01,-4.5706689684e-01,-4.5706689684e-01,0.0000000000e+00
1796,-4.5643385220e-01,-4.5643385220e-01,-4.5643385220e-01,0.0000000000e+00
1797,-4.5579632511e-01,-4.5579632511e-01,-4.5579632511e-01,0.0000000000e+00
1798,-4.5515432116e-01,-4.5515432116e-01,-4.5515432116e-01,0.0000000000e+00
1799,-4.5450784499e-01,-4.5450784499e-01,-4.5450784499e-01,0.0000000000e+00
1800,-4.5385690127e-01,-4.5385690127e-01,-4.5385690127e-01,0.0000000000e+00
1801,-4.5320149558e-01,-4.5320149558e-01,-4.5320149558e-01,0.0000000000e+00
1802,-4.5254163258e-01,-4.5254163258e-01,-4.5254163258e-01,0.0000000000e+00
1803,-4.5187731739e-01,-4.5187731739e-01,-4.5187731739e-01,0.0000000000e+00
1804,-4.5120855561e-01,-4.5120855561e-01,-4.5120855561e-01,0.0000000000e+00
1805,-4.5053535188e-01,-4.5053535188e-01,-4.5053535188e-01,0.0000000000e+00
1806,-4.4985771179e-01,-4.4985771179e-01,-4.4985771179e-01,0.0000000000e+00
1807,-4.4917564094e-01,-4.4917564094e-01,-4.4917564094e-01,0.0000000000e+00
1808,-4.4848914398e-01,-4.4848914398e-01,-4.4848914398e-01,0.0000000000e+00
1809,-4.4779822696e-01,-4.4779822696e-01,-4.4779822696e-01,0.0000000000e+00
1810,-4.4710289501e-01,-4.4710289501e-01,-4.4710289501e-01,0.0000000000e+00
1811,-4.4640315371e-01,-4.4640315371e-01,-4.4640315371e-01,0.0000000000e+00
1812,-4.4569900865e-01,-4.4569900865e-01,-4.4569900865e-01,0.0000000000e+00
1813,-4.4499046495e-01,-4.4499046495e-01,-4.4499046495e-01,0.0000000000e+00
1814,-4.4427752867e-01,-4.4427752867e-01,-4.4427752867e-01,0.0000000000e+00
1815,-4.4356020587e-01,-4.4356020587e-01,-4.4356020587e-01,0.0000000000e+00
1816,-4.4283850119e-01,-4.4283850119e-01,-4.4283850119e-01,0.0000000000e+00
1817,-4.4211242162e-01,-4.4211242162e-01,-4.4211242162e-01,0.0000000000e+00
1818,-4.4138197182e-01,-4.4138197182e-01,-4.4138197182e-01,0.0000000000e+00
1819,-4.4064715877e-01,-4.4064715877e-01,-4.4064715877e-01,0.0000000000e+00
1820,-4.3990798714e-01,-4.3990798714e-01,-4.3990798714e-01,0.0000000000e+00
1821,-4.3916446390e-01,-4.3916446390e-01,-4.3916446390e-01,0.0000000000e+00
1822,-4.3841659464e-01,-4.3841659464e-01,-4.3841659464e-01,0.0000000000e+00
1823,-4.3766438589e-01,-4.3766438589e-01,-4.3766438589e-01,0.0000000000e+00
1824,-4.3690784276e-01,-4.3690784276e-01,-4.3690784276e-01,0.0000000000e+00
1825,-4.3614697177e-01,-4.3614697177e-01,-4.3614697177e-01,0.0000000000e+00
1826,-4.3538177945e-01,-4.3538177945e-01,-4.3538177945e-01,0.0000000000e+00
1827,-4.3461227184e-01,-4.3461227184e-01,-4.3461227184e-01,0.0000000000e+00
1828,-4.3383845547e-01,-4.3383845547e-01,-4.3383845547e-01,0.0000000000e+00
1829,-4.3306033593e-01,-4.3306033593e-01,-4.3306033593e-01,0.0000000000e+00
1830,-4.3227792019e-01,-4.3227792019e-01,-4.3227792019e-01,0.0000000000e+00
1831,-4.3149121432e-01,-4.3149121432e-01,-4.3149121432e-01,0.0000000000e+00
1832,-4.3070022482e-01,-4.3070022482e-01,-4.3070022482e-01,0.0000000000e+00
1833,-4.2990495823e-01,-4.2990495823e-01,-4.2990495823e-01,0.0000000000e+00
1834,-4.2910542153e-01,-4.2910542153e-01,-4.2910542153e-01,0.0000000000e+00
1835,-4.2830162076e-01,-4.2830162076e-01,-4.2830162076e-01,0.0000000000e+00
1836,-4.2749356246e-01,-4.2749356246e-01,-4.2749356246e-01,0.0000000000e+00
1837,-4.2668125359e-01,-4.2668125359e-01,-4.2668125359e-01,0.0000000000e+00
1838,-4.2586470069e-01,-4.2586470069e-01,-4.2586470069e-01,0.0000000000e+00
1839,-4.2504391074e-01,-4.2504391074e-01,-4.2504391074e-01,0.0000000000e+00
1840,-4.2421889072e-01,-4.2421889072e-01,-4.2421889072e-01,0.0000000000e+00
1841,-4.2338964669e-01,-4.2338964669e-01,-4.2338964669e-01,0.0000000000e+00
1842,-4.2255618656e-01,-4.2255618656e-01,-4.2255618656e-01,0.0000000000e+00
1843,-4.2171851639e-01,-4.2171851639e-01,-4.2171851639e-01,0.0000000000e+00
1844,-4.2087664409e-01,-4.2087664409e-01,-4.2087664409e-01,0.0000000000e+00
1845,-4.2003057571e-01,-4.2003057571e-01,-4.2003057571e-01,0.0000000000e+00
1846,-4.1918031871e-01,-4.1918031871e-01,-4.1918031871e-01,0.0000000000e+00
1847,-4.1832588054e-01,-4.1832588054e-01,-4.1832588054e-01,0.0000000000e+00
1848,-4.1746726772e-01,-4.1746726772e-01,-4.1746726772e-01,0.0000000000e+00
1849,-4.1660448816e-01,-4.1660448816e-01,-4.1660448816e-01,0.0000000000e+00
1850,-4.1573754884e-01,-4.1573754884e-01,-4.1573754884e-01,0.0000000000e+00
1851,-4.1486645676e-01,-4.1486645676e-01,-4.1486645676e-01,0.0000000000e+00
1852,-4.1399121983e-01,-4.1399121983e-01,-4.1399121983e-01,0.0000000000e+00
1853,-4.1311184503e-01,-4.1311184503e-01,-4.1311184503e-01,0.0000000000e+00
1854,-4.1222833982e-01,-4.1222833982e-01,-4.1222833982e-01,0.0000000000e+00
1855,-4.1134071164e-01,-4.1134071164e-01,-4.1134071164e-01,0.0000000000e+00
1856,-4.1044896841e-01,-4.1044896841e-01,-4.1044896841e-01,0.0000000000e+00
1857,-4.0955311712e-01,-4.0955311712e-01,-4.0955311712e-01,0.0000000000e+00
1858,-4.0865316568e-01,-4.0865316568e-01,-4.0865316568e-01,0.0000000000e+00
1859,-4.0774912201e-01,-4.0774912201e-01,-4.0774912201e-01,0.0000000000e+00
1860,-4.0684099309e-01,-4.0684099309e-01,-4.0684099309e-01,0.0000000000e+00
1861,-4.0592878731e-01,-4.0592878731e-01,-4.0592878731e-01,0.0000000000e+00
1862,-4.0501251258e-01,-4.0501251258e-01,-4.0501251258e-01,0.0000000000e+00
1863,-4.0409217589e-01,-4.0409217589e-01,-4.0409217589e-01,0.0000000000e+00
1864,-4.0316778561e-01,-4.0316778561e-01,-4.0316778561e-01,0.0000000000e+00
1865,-4.0223935014e-01,-4.0223935014e-01,-4.0223935014e-01,0.0000000000e+00
1866,-4.0130687645e-01,-4.0130687645e-01,-4.0130687645e-01,0.0000000000e+00
1867,-4.0037037339e-01,-4.0037037339e-01,-4.0037037339e-01,0.0000000000e+00
1868,-3.9942984888e-01,-3.9942984888e-01,-3.9942984888e-01,0.0000000000e+00
1869,-3.9848531038e-01,-3.9848531038e-01,-3.9848531038e-01,0.0000000000e+00
1870,-3.9753676672e-01,-3.9753676672e-01,-3.9753676672e-01,0.0000000000e+00
1871,-3.9658422535e-01,-3.9658422535e-01,-3.9658422535e-01,0.0000000000e+00
1872,-3.9562769560e-01,-3.9562769560e-01,-3.9562769560e-01,0.0000000000e+00
1873,-3.9466718491e-01,-3.9466718491e-01,-3.9466718491e-01,0.0000000000e+00
1874,-3.9370270167e-01,-3.9370270167e-01,-3.9370270167e-01,0.0000000000e+00
1875,-3.9273425424e-01,-3.9273425424e-01,-3.9273425424e-01,0.0000000000e+00
1876,-3.9176185150e-01,-3.9176185150e-01,-3.9176185150e-01,0.0000000000e+00
1877,-3.9078550134e-01,-3.9078550134e-01,-3.9078550134e-01,0.0000000000e+00
1878,-3.8980521215e-01,-3.8980521215e-01,-3.8980521215e-01,0.0000000000e+00
1879,-3.8882099278e-01,-3.8882099278e-01,-3.8882099278e-01,0.0000000000e+00
1880,-3.8783285208e-01,-3.8783285208e-01,-3.8783285208e-01,0.0000000000e+00
1881,-3.8684079796e-01,-3.8684079796e-01,-3.8684079796e-01,0.0000000000e+00
1882,-3.8584483974e-01,-3.8584483974e-01,-3.8584483974e-01,0.0000000000e+00
1883,-3.8484498579e-01,-3.8484498579e-01,-3.8484498579e-01,0.0000000000e+00
1884,-3.8384124497e-01,-3.8384124497e-01,-3.8384124497e-01,0.0000000000e+00
1885,-3.8283362566e-01,-3.8283362566e-01,-3.8283362566e-01,0.0000000000e+00
1886,-3.8182213716e-01,-3.8182213716e-01,-3.8182213716e-01,0.0000000000e+00
1887,-3.8080678834e-01,-3.8080678834e-01,-3.8080678834e-01,0.0000000000e+00
1888,-3.7978758756e-01,-3.7978758756e-01,-3.7978758756e-01,0.0000000000e+00
1889,-3.7876454461e-01,-3.7876454461e-01,-3.7876454461e-01,0.0000000000e+00
1890,-3.7773766788e-01,-3.7773766788e-01,-3.7773766788e-01,0.0000000000e+00
1891,-3.7670696666e-01,-3.7670696666e-01,-3.7670696666e-01,0.0000000000e+00
1892,-3.7567244982e-01,-3.7567244982e-01,-3.7567244982e-01,0.0000000000e+00
1893,-3.7463412667e-01,-3.7463412667e-01,-3.7463412667e-01,0.0000000000e+00
1894,-3.7359200651e-01,-3.7359200651e-01,-3.7359200651e-01,0.0000000000e+00
1895,-3.7254609820e-01,-3.7254609820e-01,-3.7254609820e-01,0.0000000000e+00
1896,-3.7149641104e-01,-3.7149641104e-01,-3.7149641104e-01,0.0000000000e+00
1897,-3.7044295436e-01,-3.7044295436e-01,-3.7044295436e-01,0.0000000000e+00
1898,-3.6938573793e-01,-3.6938573793e-01,-3.6938573793e-01,0.0000000000e+00
1899,-3.6832477059e-01,-3.6832477059e-01,-3.6832477059e-01,0.0000000000e+00
1900,-3.6726006167e-01,-3.6726006167e-01,-3.6726006167e-01,0.0000000000e+00
1901,-3.6619162140e-01,-3.6619162140e-01,-3.6619162140e-01,0.0000000000e+00
1902,-3.6511945818e-01,-3.6511945818e-01,-3.6511945818e-01,0.0000000000e+00
1903,-3.6404358270e-01,-3.6404358270e-01,-3.6404358270e-01,0.0000000000e+00
1904,-3.6296400381e-01,-3.6296400381e-01,-3.6296400381e-01,0.0000000000e+00
1905,-3.6188073130e-01,-3.6188073130e-01,-3.6188073130e-01,0.0000000000e+00
1906,-3.6079377495e-01,-3.6079377495e-01,-3.6079377495e-01,0.0000000000e+00
1907,-3.5970314452e-01,-3.5970314452e-01,-3.5970314452e-01,0.0000000000e+00
1908,-3.5860884935e-01,-3.5860884935e-01,-3.5860884935e-01,0.0000000000e+00
1909,-3.5751089966e-01,-3.5751089966e-01,-3.5751089966e-01,0.0000000000e+00
1910,-3.5640930478e-01,-3.5640930478e-01,-3.5640930478e-01,0.0000000000e+00
1911,-3.5530407541e-01,-3.5530407541e-01,-3.5530407541e-01,0.0000000000e+00
1912,-3.5419522086e-01,-3.5419522086e-01,-3.5419522086e-01,0.0000000000e+00
1913,-3.5308275092e-01,-3.5308275092e-01,-3.5308275092e-01,0.0000000000e+00
1914,-3.5196667630e-01,-3.5196667630e-01,-3.5196667630e-01,0.0000000000e+00
1915,-3.5084700631e-01,-3.5084700631e-01,-3.5084700631e-01,0.0000000000e+00
1916,-3.4972375166e-01,-3.4972375166e-01,-3.4972375166e-01,0.0000000000e+00
1917,-3.4859692212e-01,-3.4859692212e-01,-3.4859692212e-01,0.0000000000e+00
1918,-3.4746652748e-01,-3.4746652748e-01,-3.4746652748e-01,0.0000000000e+00
1919,-3.4633257845e-01,-3.4633257845e-01,-3.4633257845e-01,0.0000000000e+00
1920,-3.4519508574e-01,-3.4519508574e-01,-3.4519508574e-01,0.0000000000e+00
1921,-3.4405405866e-01,-3.4405405866e-01,-3.4405405866e-01,0.0000000000e+00
1922,-3.4290950792e-01,-3.4290950792e-01,-3.4290950792e-01,0.0000000000e+00
1923,-3.4176144376e-01,-3.4176144376e-01,-3.4176144376e-01,0.0000000000e+00
1924,-3.4060987690e-01,-3.4060987690e-01,-3.4060987690e-01,0.0000000000e+00
1925,-3.3945481759e-01,-3.3945481759e-01,-3.3945481759e-01,0.0000000000e+00
1926,-3.3829627605e-01,-3.3829627605e-01,-3.3829627605e-01,0.0000000000e+00
1927,-3.3713426348e-01,-3.3713426348e-01,-3.3713426348e-01,0.0000000000e+00
1928,-3.3596878964e-01,-3.3596878964e-01,-3.3596878964e-01,0.0000000000e+00
1929,-3.3479986573e-01,-3.3479986573e-01,-3.3479986573e-01,0.0000000000e+00
1930,-3.3362750243e-01,-3.3362750243e-01,-3.3362750243e-01,0.0000000000e+00
1931,-3.3245170955e-01,-3.3245170955e-01,-3.3245170955e-01,0.0000000000e+00
1932,-3.3127249917e-01,-3.3127249917e-01,-3.3127249917e-01,0.0000000000e+00
1933,-3.3008988062e-01,-3.3008988062e-01,-3.3008988062e-01,0.0000000000e+00
1934,-3.2890386600e-01,-3.2890386600e-01,-3.2890386600e-01,0.0000000000e+00
1935,-3.2771446509e-01,-3.2771446509e-01,-3.2771446509e-01,0.0000000000e+00
1936,-3.2652168954e-01,-3.2652168954e-01,-3.2652168954e-01,0.0000000000e+00
1937,-3.2532554958e-01,-3.2532554958e-01,-3.2532554958e-01,0.0000000000e+00
1938,-3.2412605686e-01,-3.2412605686e-01,-3.2412605686e-01,0.0000000000e+00
1939,-3.2292322209e-01,-3.2292322209e-01,-3.2292322209e-01,0.0000000000e+00
1940,-3.2171705598e-01,-3.2171705598e-01,-3.2171705598e-01,0.0000000000e+00
1941,-3.2050757017e-01,-3.2050757017e-01,-3.2050757017e-01,0.0000000000e+00
1942,-3.1929477537e-01,-3.1929477537e-01,-3.1929477537e-01,0.0000000000e+00
1943,-3.1807868276e-01,-3.1807868276e-01,-3.1807868276e-01,0.0000000000e+00
1944,-3.1685930351e-01,-3.1685930351e-01,-3.1685930351e-01,0.0000000000e+00
1945,-3.1563664880e-01,-3.1563664880e-01,-3.1563664880e-01,0.0000000000e+00
1946,-3.1441073027e-01,-3.1441073027e-01,-3.1441073027e-01,0.0000000000e+00
1947,-3.1318155909e-01,-3.1318155909e-01,-3.1318155909e-01,0.0000000000e+00
1948,-3.1194914645e-01,-3.1194914645e-01,-3.1194914645e-01,0.0000000000e+00
1949,-3.1071350398e-01,-3.1071350398e-01,-3.1071350398e-01,0.0000000000e+00
1950,-3.0947464239e-01,-3.0947464239e-01,-3.0947464239e-01,0.0000000000e+00
1951,-3.0823257426e-01,-3.0823257426e-01,-3.0823257426e-01,0.0000000000e+00
1952,-3.0698730983e-01,-3.0698730983e-01,-3.0698730983e-01,0.0000000000e+00
1953,-3.0573886167e-01,-3.0573886167e-01,-3.0573886167e-01,0.0000000000e+00
1954,-3.0448724097e-01,-3.0448724097e-01,-3.0448724097e-01,0.0000000000e+00
1955,-3.0323245889e-01,-3.0323245889e-01,-3.0323245889e-01,0.0000000000e+00
1956,-3.0197452800e-01,-3.0197452800e-01,-3.0197452800e-01,0.0000000000e+00
1957,-3.0071345903e-01,-3.0071345903e-01,-3.0071345903e-01,0.0000000000e+00
1958,-2.9944926454e-01,-2.9944926454e-01,-2.9944926454e-01,0.0000000000e+00
1959,-2.9818195570e-01,-2.9818195570e-01,-2.9818195570e-01,0.0000000000e+00
1960,-2.9691154417e-01,-2.9691154417e-01,-2.9691154417e-01,0.0000000000e+00
1961,-2.9563804250e-01,-2.9563804250e-01,-2.9563804250e-01,0.0000000000e+00
1962,-2.9436146189e-01,-2.9436146189e-01,-2.9436146189e-01,0.0000000000e+00
1963,-2.9308181442e-01,-2.9308181442e-01,-2.9308181442e-01,0.0000000000e+00
1964,-2.9179911222e-01,-2.9179911222e-01,-2.9179911222e-01,0.0000000000e+00
1965,-2.9051336739e-01,-2.9051336739e-01,-2.9051336739e-01,0.0000000000e+00
1966,-2.8922459157e-01,-2.8922459157e-01,-2.8922459157e-01,0.0000000000e+00
1967,-2.8793279687e-01,-2.8793279687e-01,-2.8793279687e-01,0.0000000000e+00
1968,-2.8663799539e-01,-2.8663799539e-01,-2.8663799539e-01,0.0000000000e+00
1969,-2.8534019925e-01,-2.8534019925e-01,-2.8534019925e-01,0.0000000000e+00
1970,-2.8403942054e-01,-2.8403942054e-01,-2.8403942054e-01,0.0000000000e+00
1971,-2.8273567185e-01,-2.8273567185e-01,-2.8273567185e-01,0.0000000000e+00
1972,-2.8142896481e-01,-2.8142896481e-01,-2.8142896481e-01,0.0000000000e+00
1973,-2.8011931200e-01,-2.8011931200e-01,-2.8011931200e-01,0.0000000000e+00
1974,-2.7880672598e-01,-2.7880672598e-01,-2.7880672598e-01,0.0000000000e+00
1975,-2.7749121888e-01,-2.7749121888e-01,-2.7749121888e-01,0.0000000000e+00
1976,-2.7617280278e-01,-2.7617280278e-01,-2.7617280278e-01,0.0000000000e+00
1977,-2.7485149028e-01,-2.7485149028e-01,-2.7485149028e-01,0.0000000000e+00
1978,-2.7352729393e-01,-2.7352729393e-01,-2.7352729393e-01,0.0000000000e+00
1979,-2.7220022585e-01,-2.7220022585e-01,-2.7220022585e-01,0.0000000000e+00
1980,-2.7087029908e-01,-2.7087029908e-01,-2.7087029908e-01,0.0000000000e+00
1981,-2.6953752618e-01,-2.6953752618e-01,-2.6953752618e-01,0.0000000000e+00
1982,-2.6820191927e-01,-2.6820191927e-01,-2.6820191927e-01,0.0000000000e+00
1983,-2.6686349092e-01,-2.6686349092e-01,-2.6686349092e-01,0.0000000000e+00
1984,-2.6552225417e-01,-2.6552225417e-01,-2.6552225417e-01,0.0000000000e+00
1985,-2.6417822158e-01,-2.6417822158e-01,-2.6417822158e-01,0.0000000000e+00
1986,-2.6283140574e-01,-2.6283140574e-01,-2.6283140574e-01,0.0000000000e+00
1987,-2.6148181967e-01,-2.6148181967e-01,-2.6148181967e-01,0.0000000000e+00
1988,-2.6012947597e-01,-2.6012947597e-01,-2.6012947597e-01,0.0000000000e+00
1989,-2.5877438718e-01,-2.5877438718e-01,-2.5877438718e-01,0.0000000000e+00
1990,-2.5741656683e-01,-2.5741656683e-01,-2.5741656683e-01,0.0000000000e+00
1991,-2.5605602702e-01,-2.5605602702e-01,-2.5605602702e-01,0.0000000000e+00
1992,-2.5469278125e-01,-2.5469278125e-01,-2.5469278125e-01,0.0000000000e+00
1993,-2.5332684256e-01,-2.5332684256e-01,-2.5332684256e-01,0.0000000000e+00
1994,-2.5195822353e-01,-2.5195822353e-01,-2.5195822353e-01,0.0000000000e+00
1995,-2.5058693718e-01,-2.5058693718e-01,-2.5058693718e-01,0.0000000000e+00
1996,-2.4921299703e-01,-2.4921299703e-01,-2.4921299703e-01,0.0000000000e+00
